username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2017-04-10 07:48;0;2;"Meaning? Wouldn't MHA know the ground situation better?";;;;"851416515970834432";https://twitter.com/Nidhi/status/851416515970834432
;2017-04-10 06:46;21;33;"India calls Pak proceedings against Jadhav "farcical", says weren't even informed of so called trial. Pak High Commissioner summoned";;;;"851400996446019584";https://twitter.com/Nidhi/status/851400996446019584
;2017-04-10 06:44;47;56;"If Jadhav is executed, india will treat this as a pre meditated murder says the government of India. FS Jaishankar lodges strong protest";;;;"851400612398850048";https://twitter.com/Nidhi/status/851400612398850048
;2017-04-10 05:00;17;58;"Only @PMOIndia can intervene and hopefully save Kulbhushan Jhadav";;@PMOIndia;;"851374194264879105";https://twitter.com/Nidhi/status/851374194264879105
;2017-04-10 04:59;0;4;"Well yes during war";;;;"851373956766552065";https://twitter.com/Nidhi/status/851373956766552065
;2017-04-10 04:54;20;29;"India Pak ties at their lowest now https:// twitter.com/officialdgispr /status/851365691898724352 …";;;;"851372746449793024";https://twitter.com/Nidhi/status/851372746449793024
;2017-04-10 03:24;21;141;"Watch what you say. Or get off my timeline. I won't take your nonsense https:// twitter.com/boseudayan/sta tus/851349332574056448 …";;;;"851350084721680384";https://twitter.com/Nidhi/status/851350084721680384
;2017-04-09 22:53;0;5;"He is no longer considered "their own"";;;;"851282058752081920";https://twitter.com/Nidhi/status/851282058752081920
;2017-04-09 22:38;52;129;"Dear Congress, aren't there more important issues for Parliament to discuss? https:// twitter.com/timesnow/statu s/851277742020509706 …";;;;"851278220846440449";https://twitter.com/Nidhi/status/851278220846440449
;2017-04-09 22:37;0;0;"It's up to all of us";;;;"851277856126640130";https://twitter.com/Nidhi/status/851277856126640130
;2017-04-09 22:30;182;267;"Not just TV. Print journalism too, with planted stories. Exceptions to both by the way https:// twitter.com/sardesairajdee p/status/851271117905960961 …";;;;"851276283803652097";https://twitter.com/Nidhi/status/851276283803652097
;2017-04-09 12:15;0;6;"Keep deflecting and enjoy yourself";;;;"851121458189172736";https://twitter.com/Nidhi/status/851121458189172736
;2017-04-09 12:14;0;3;"Because there are none thankfully";;;;"851121149878517760";https://twitter.com/Nidhi/status/851121149878517760
;2017-04-09 12:02;44;94;"Sources - EC decides to cancel RK Nagar bye Poll in Tamilnadu after IT raids found cash for votes, reports my colleague Vaidya";;;;"851118075575377920";https://twitter.com/Nidhi/status/851118075575377920
;2017-04-09 11:56;44;83;"Give proof of that. Meanwhile answer the question I raised below instead of deflecting the issue. https:// twitter.com/ctravi_bjp/sta tus/851115922169356288 …";;;;"851116661230845952";https://twitter.com/Nidhi/status/851116661230845952
;2017-04-09 10:01;205;191;"Number of dead rises to 8 in Kashmir. Just an absolutely horrible day";;;;"851087773486501888";https://twitter.com/Nidhi/status/851087773486501888
;2017-04-09 09:16;0;2;"Dude, foutre vu";;;;"851076475453419521";https://twitter.com/Nidhi/status/851076475453419521
;2017-04-09 09:04;0;3;"Uff why are you replying to man too ugly to put his own DP";;;;"851073255700135936";https://twitter.com/Nidhi/status/851073255700135936
;2017-04-09 09:03;0;0;"Yes just checked too";;;;"851073133264109568";https://twitter.com/Nidhi/status/851073133264109568
;2017-04-09 08:59;0;3;"So the lowest in srinagar parliament was 1999 ?";;;;"851072174832144384";https://twitter.com/Nidhi/status/851072174832144384
;2017-04-09 08:46;0;2;"Pls see my previous tweets. Thank you";;;;"851068690808360961";https://twitter.com/Nidhi/status/851068690808360961
;2017-04-09 08:10;3;1;"It's a sad sad day";;;;"851059668705300481";https://twitter.com/Nidhi/status/851059668705300481
;2017-04-09 07:44;0;1;"I'm just sad";;;;"851053113498796032";https://twitter.com/Nidhi/status/851053113498796032
;2017-04-09 07:42;441;407;"6.5% turnout in Srinagar today, this is the worst voter turnout since the mid 90s if I'm not mistaken. EC admits "not a good day"";;;;"851052659096383489";https://twitter.com/Nidhi/status/851052659096383489
;2017-04-09 07:38;162;155;"Don't recall such a dismal turnout in Kashmir in any election in recent years. We have moved many years backwards today";;;;"851051674022105088";https://twitter.com/Nidhi/status/851051674022105088
;2017-04-09 07:37;267;183;"Final turnout in Srinagar bypoll: 6.5% . Last parliament poll turnout was 26 %. Officials admit "not a good day for all of us".";;;;"851051367179464707";https://twitter.com/Nidhi/status/851051367179464707
;2017-04-09 07:01;0;1;"On http:// ndtv.com";;;;"851042421785976833";https://twitter.com/Nidhi/status/851042421785976833
;2017-04-09 06:52;0;2;"";;;;"851040226634063872";https://twitter.com/Nidhi/status/851040226634063872
;2017-04-09 06:42;1;5;"Why don't you see my documentary from POK? I was blacklisted by Pakistan for 5 years after that. Don't with engaging with a half wit";;;;"851037706847170560";https://twitter.com/Nidhi/status/851037706847170560
;2017-04-09 06:29;1;8;"I've been reporting for 18 years including from Kashmir, POK, iran, Afghanistan, China, and many many more places";;;;"851034449814986753";https://twitter.com/Nidhi/status/851034449814986753
;2017-04-09 06:27;0;3;":( really";;;;"851033718445789184";https://twitter.com/Nidhi/status/851033718445789184
;2017-04-09 06:07;1;4;"Not a celeb ed. I know you've been rather keen observer of what I wear in the past but there's more to me. Thanks";;;;"851028853988487170";https://twitter.com/Nidhi/status/851028853988487170
;2017-04-09 06:01;2;7;"I don't know which normalcy you can see. And I'm not discussing this complex problem here in 140 characters.";;;;"851027235813416960";https://twitter.com/Nidhi/status/851027235813416960
;2017-04-09 05:46;107;129;"It's now 6 dead. https:// twitter.com/razdannidhi/st atus/851015801415102464 …";;;;"851023447803269120";https://twitter.com/Nidhi/status/851023447803269120
;2017-04-09 05:45;1;3;"It's both. There forces who obviously want to disrupt the process and then there's genuine anger on the ground as well";;;;"851023312121679872";https://twitter.com/Nidhi/status/851023312121679872
;2017-04-09 05:28;16;108;"It's too bad I can't say what I really think of you here but let's just say sounds like manhole https:// twitter.com/devendra_iitg/ status/851018527029035008 …";;;;"851019093419446272";https://twitter.com/Nidhi/status/851019093419446272
;2017-04-09 05:15;58;45;"One more killed, now 5 people dead in Kashmir on polling day";;;;"851015801415102464";https://twitter.com/Nidhi/status/851015801415102464
;2017-04-09 04:49;47;76;"4 people shot dead on polling day, so much violence. Need the centre to wake up and see the situation for what it is";;;;"851009265619881984";https://twitter.com/Nidhi/status/851009265619881984
;2017-04-09 04:48;38;109;"If we have one thing to be proud of in Kashmir,its free and fair polls,good voter turnouts.if ppl lose faith in elec,its body blow to us all";;;;"851008968692559872";https://twitter.com/Nidhi/status/851008968692559872
;2017-04-09 04:40;54;72;"Normally a Parliament poll sees a lower turnout anyway, which means around 25 % in Srinagar.Will it cross even 10 % today? Fingers crossed";;;;"851006844474621952";https://twitter.com/Nidhi/status/851006844474621952
;2017-04-09 04:36;117;165;"Even in the most difficult times, Kashmiris have braved threats and boycott calls and come out to vote in large numbers. Today is different";;;;"851005816589123585";https://twitter.com/Nidhi/status/851005816589123585
;2017-04-09 04:35;212;219;"The situation in Kashmir is very worrying. Either we know or we are choosing to look the other way.levels of violence today a big concern";;;;"851005644454993921";https://twitter.com/Nidhi/status/851005644454993921
;2017-04-08 12:44;0;0;"";;;;"850766306915753984";https://twitter.com/Nidhi/status/850766306915753984
;2017-04-08 12:34;0;3;"";;;;"850763805852184576";https://twitter.com/Nidhi/status/850763805852184576
;2017-04-08 12:30;0;0;"Must be. Thankfully after Ravi Shastri's time";;;;"850762878592237568";https://twitter.com/Nidhi/status/850762878592237568
;2017-04-08 12:28;0;16;"He was 16 for ten years";;;;"850762197949005824";https://twitter.com/Nidhi/status/850762197949005824
;2017-04-08 10:34;0;1;"";;;;"850733638337441793";https://twitter.com/Nidhi/status/850733638337441793
;2017-04-08 10:23;0;1;"Lovely! Have fun";;;;"850730795383652353";https://twitter.com/Nidhi/status/850730795383652353
;2017-04-08 08:00;0;21;"Probably neither";;;;"850694868900782080";https://twitter.com/Nidhi/status/850694868900782080
;2017-04-08 07:58;103;163;"Yes, they'll be allowed to fly after sending letter of regret to minister https:// twitter.com/pti_news/statu s/850693768693112832 …";;;;"850694431866896385";https://twitter.com/Nidhi/status/850694431866896385
;2017-04-08 07:55;165;520;"Bull has two 'L' s. Like balls. https:// twitter.com/dandanakadone/ status/850693063471181824 …";;;;"850693503004819456";https://twitter.com/Nidhi/status/850693503004819456
;2017-04-08 06:19;86;121;"Meaning? How will you know who is going to behave badly unless the already have? Is hitting someone with a slipper ok? https:// twitter.com/jayantsinha/st atus/850642515657015296 …";;;;"850669469114421249";https://twitter.com/Nidhi/status/850669469114421249
;2017-04-08 05:36;11;53;"Kit Kat is a sandwich ok https:// twitter.com/nistula/status /850619657132294144 …";;;;"850658662230052864";https://twitter.com/Nidhi/status/850658662230052864
;2017-04-08 05:31;0;1;"Oh cool";;;;"850657370229284864";https://twitter.com/Nidhi/status/850657370229284864
;2017-04-08 04:57;0;2;"";;;;"850648739744071680";https://twitter.com/Nidhi/status/850648739744071680
;2017-04-08 04:49;34;213;"Did you sing the national anthem after this tweet? https:// twitter.com/thesherni/stat us/850644811367501825 …";;;;"850646815422599168";https://twitter.com/Nidhi/status/850646815422599168
;2017-04-08 04:18;2;4;"It's there";;;;"850639033445122048";https://twitter.com/Nidhi/status/850639033445122048
;2017-04-08 01:37;13;209;"With @Geeta_Mohan and @SiddiquiMaha covering Sheikh Hasina's visit pic.twitter.com/Dcwi3mL6ej";;@Geeta_Mohan @SiddiquiMaha;;"850598551499423744";https://twitter.com/Nidhi/status/850598551499423744
;2017-04-08 01:02;55;91;"Have been asking the same question. India's silence on a chemical attack speaks volumes https:// twitter.com/sharmasupriya/ status/850587995388260352 …";;;;"850589538124652544";https://twitter.com/Nidhi/status/850589538124652544
;2017-04-07 23:13;2;6;"Important debate";;;;"850562283172319232";https://twitter.com/Nidhi/status/850562283172319232
;2017-04-07 10:45;43;370;"Yes. On Feb 31st at noon https:// twitter.com/thulluram/stat us/850366072893173762 …";;;;"850373999943049217";https://twitter.com/Nidhi/status/850373999943049217
;2017-04-07 10:33;0;1;"First day :)";;;;"850370832417280000";https://twitter.com/Nidhi/status/850370832417280000
;2017-04-07 10:21;31;67;"Absolutely chilling and horrid story. Don't feel safe in Delhi at all https:// twitter.com/dillidurast/st atus/850367631009890304 …";;;;"850367884324880384";https://twitter.com/Nidhi/status/850367884324880384
;2017-04-07 10:10;17;92;"Watch the 9 o clock news tonight with a brand new anchor but an old news hand: NDTV's Managing Editor Manika Raikwar";;;;"850365090389909504";https://twitter.com/Nidhi/status/850365090389909504
;2017-04-07 06:31;55;83;"India upset as Ontario assembly calls 1984 anti Sikh riots 'genocide'. @MEAIndia says this is limited understanding of India,constitution";;@MEAIndia;;"850310047137644544";https://twitter.com/Nidhi/status/850310047137644544
;2017-04-07 05:00;87;151;"Creating History:Four Major Indian High Courts Are Now Headed By Women Chiefs [Updated] | Live Law http://www. livelaw.in/creating-histo ry-four-major-indian-high-courts-now-headed-women-chiefs/#.WOdjN5DoO0c.twitter … via @livelawindia";;@livelawindia;#;"850287169306378241";https://twitter.com/Nidhi/status/850287169306378241
;2017-04-07 04:52;426;419;"Hypocrisy over cow protection exposed https:// twitter.com/httweets/statu s/850284766410690560 …";;;;"850285179914428417";https://twitter.com/Nidhi/status/850285179914428417
;2017-04-07 04:31;130;147;"Unbelievable. Too bad the ministry didn't show the same spine as @airindiain https:// twitter.com/mathewliz/stat us/850279315623116801 …";;@airindiain;;"850279770289864704";https://twitter.com/Nidhi/status/850279770289864704
;2017-04-07 04:26;15;64;"Proud presstitute then https:// twitter.com/tnbprasad/stat us/850275536844709888 …";;;;"850278613362417665";https://twitter.com/Nidhi/status/850278613362417665
;2017-04-07 04:11;1258;2098;"Dear South Indians, apologies from the North. We can go to Pakistan together";;;;"850274702169751552";https://twitter.com/Nidhi/status/850274702169751552
;2017-04-07 04:03;105;416;"You're not an ass, you're not an ass https:// twitter.com/iam_tejask/sta tus/850272660940390400 …";;;;"850272900858826753";https://twitter.com/Nidhi/status/850272900858826753
;2017-04-07 04:01;151;362;"Repeat after me: India isn't racist, India isn't racist. If you say it enough times, it must be true.";;;;"850272317309542400";https://twitter.com/Nidhi/status/850272317309542400
;2017-04-07 03:41;40;82;"Backfiring in 3...2....1 https:// twitter.com/madmanweb/stat us/850249200897990656 …";;;;"850267183053537280";https://twitter.com/Nidhi/status/850267183053537280
;2017-04-07 00:27;0;7;"Don't think any staff have beaten passengers with slippers? Not a fair comparison";;;;"850218534332321793";https://twitter.com/Nidhi/status/850218534332321793
;2017-04-07 00:16;825;1879;"Air India cancels Ravindra Gaikwad's tickets again . Bravo";;;;"850215643248902145";https://twitter.com/Nidhi/status/850215643248902145
;2017-04-06 12:40;0;2;"Jeez";;;;"850040625609064448";https://twitter.com/Nidhi/status/850040625609064448
;2017-04-06 12:31;0;5;"Yes I was being sarcastic";;;;"850038188722626560";https://twitter.com/Nidhi/status/850038188722626560
;2017-04-06 12:27;0;3;"Wtf";;;;"850037222757736449";https://twitter.com/Nidhi/status/850037222757736449
;2017-04-06 12:27;11;37;"Classy https:// twitter.com/httweets/statu s/850031602470137856 …";;;;"850037198397202432";https://twitter.com/Nidhi/status/850037198397202432
;2017-04-06 09:08;18;74;"Also at 8pm: is there no political will to crack down on cow vigilante groups? Watch the debate";;;;"849987221948047360";https://twitter.com/Nidhi/status/849987221948047360
;2017-04-06 09:08;90;156;"At 8pm as Shiv Sena threatens to stop Mumbai flights over Gaikwad and the near blows in Parliament, does sena think it's above the law ?";;;;"849987107514753024";https://twitter.com/Nidhi/status/849987107514753024
;2017-04-06 06:02;2;21;"Great to see/hear @sachin_rt in this avatar https:// twitter.com/imraina/status /849564360754302976 …";;@sachin_rt;;"849940283751931904";https://twitter.com/Nidhi/status/849940283751931904
;2017-04-06 02:54;4;21;"Unless @MamataOfficial has last min change of heart,Teesta agreement highly unlikely during Hasina visit.1st bilateral visit in 7 years";;@MamataOfficial;;"849892991468580864";https://twitter.com/Nidhi/status/849892991468580864
;2017-04-06 02:52;11;27;"No agreement on Teesta river sharing during Sheikh Hasina visit say those familiar with developments in Delhi,Dhaka. "A visit without water"";;;;"849892614597779456";https://twitter.com/Nidhi/status/849892614597779456
;2017-04-05 22:44;0;7;"http:// m.ndtv.com/video/news/lef t-right-centre/have-cow-vigilantes-got-a-free-hand-453722 …";;;;"849830027596226560";https://twitter.com/Nidhi/status/849830027596226560
;2017-04-05 09:11;2;16;"Er I'm asking HER to speak up . Man you're slow";;;;"849625598947454978";https://twitter.com/Nidhi/status/849625598947454978
;2017-04-05 09:06;46;224;"Reported both. And I'm not the Chief Minister of WB. Buffoon https:// twitter.com/iam_tejask/sta tus/849622434068279297 …";;;;"849624371899637760";https://twitter.com/Nidhi/status/849624371899637760
;2017-04-05 09:02;0;3;"At 8pm";;;;"849623229085962241";https://twitter.com/Nidhi/status/849623229085962241
;2017-04-05 08:58;303;384;"Once again, leaders silent on acts of cow mobs. @VasundharaBJP , do you have anything to say on Alwar murder?";;@VasundharaBJP;;"849622291684241408";https://twitter.com/Nidhi/status/849622291684241408
;2017-04-05 07:59;35;79;"Tonight at 8: have cow vigilantes got a free pass, emboldened to do as they please? Watch the debate and our intw with Raj Home min";;;;"849607386335772675";https://twitter.com/Nidhi/status/849607386335772675
;2017-04-05 07:25;88;149;"Don't understand fuss over Dalai Lama's Arunachal visit.He's been there 6 times before including Tawang.";;;;"849598831448784896";https://twitter.com/Nidhi/status/849598831448784896
;2017-04-05 07:20;6;34;"Watch the full interview at 8pm";;;;"849597632657928192";https://twitter.com/Nidhi/status/849597632657928192
;2017-04-05 07:19;31;30;"Rajasthan Home Min tells NDTV case filed against both attackers and victims in Alwar cow vigilante case. Watch interview at 8pm @LRC_NDTV";;@LRC_NDTV;;"849597421134991360";https://twitter.com/Nidhi/status/849597421134991360
;2017-04-05 07:18;524;417;"Raj Home Min walks out of NDTV intw, asked why he is calling action of Alwar killers "manhandling". "He didn't die on spot,but 4 days later"";;;;"849597006897197056";https://twitter.com/Nidhi/status/849597006897197056
;2017-04-05 03:11;1;35;"Thankfully I don't need his certificate on my understanding of my own state. And to call me communal is laughable.";;;;"849534992128630784";https://twitter.com/Nidhi/status/849534992128630784
;2017-04-05 02:15;2;12;"You are illiterate if you think I am communal.";;;;"849520916031832064";https://twitter.com/Nidhi/status/849520916031832064
;2017-04-05 01:06;215;225;"EVM row escalates, now Congress says EVMs under suspicion, senior leader Ghulam Nabi Azad makes rigging accusation in UP.";;;;"849503542784258051";https://twitter.com/Nidhi/status/849503542784258051
;2017-04-04 11:30;0;1;"We had one more guest whose OB failed";;;;"849298237479636992";https://twitter.com/Nidhi/status/849298237479636992
;2017-04-04 08:26;11;34;"Also at 8pm: the controversy over Kejriwal's lawyer. Is this misuse of taxpayer money?";;;;"849251781653676032";https://twitter.com/Nidhi/status/849251781653676032
;2017-04-04 08:25;12;27;"Tonight at 8 on @LRC_NDTV , is the US shifting it's position on India Pak ties by offering mediation? Trump too unpredictable?";;@LRC_NDTV;;"849251536551071745";https://twitter.com/Nidhi/status/849251536551071745
;2017-04-04 07:41;51;77;"India rejects US mediation offer with Pak, @MEAIndia says govt position on bilateral talks unchanged. Says Pak biggest threat to peace";;@MEAIndia;;"849240514025070592";https://twitter.com/Nidhi/status/849240514025070592
;2017-04-04 06:55;5;85;"My nephew is tweeting https:// twitter.com/bhavana503/sta tus/849228802970537984 …";;;;"849229033703260160";https://twitter.com/Nidhi/status/849229033703260160
;2017-04-04 04:57;8;21;"Trump's envoy to the UN @nikkihaley indicates shift in US position, says US will try to "find it's place" to de escalate India Pak tensions";;@nikkihaley;;"849199307513311232";https://twitter.com/Nidhi/status/849199307513311232
;2017-04-04 02:01;0;7;"He's visited Arunachal 6 times";;;;"849154951385305088";https://twitter.com/Nidhi/status/849154951385305088
;2017-04-04 01:59;1;2;"Has visited six times";;;;"849154556223045634";https://twitter.com/Nidhi/status/849154556223045634
;2017-04-04 01:54;0;2;"Good luck, wish her well";;;;"849153281364340737";https://twitter.com/Nidhi/status/849153281364340737
;2017-04-04 01:08;3;22;"Great news https:// twitter.com/ani_news/statu s/849141512159899650 …";;;;"849141627931172864";https://twitter.com/Nidhi/status/849141627931172864
;2017-04-04 01:07;0;0;"Hello Massi";;;;"849141291778625536";https://twitter.com/Nidhi/status/849141291778625536
;2017-04-04 01:00;15;41;"India says Dalai Lama visit to Arunachal purely religious, no other colour should be added to it @MEAIndia";;@MEAIndia;;"849139571350585345";https://twitter.com/Nidhi/status/849139571350585345
;2017-04-04 00:50;13;29;"India's msg to China:No artificial controversy should be created around Dalai Lama's visit to Arunachal, @MEAIndia cited 6 earlier visits";;@MEAIndia;;"849137041149370368";https://twitter.com/Nidhi/status/849137041149370368
;2017-04-04 00:32;6;41;"No, it's a wake up call for you to do something rather than attack the media for your problems. Over and out https:// twitter.com/srajendrn/stat us/849132442611052545 …";;;;"849132635766964224";https://twitter.com/Nidhi/status/849132635766964224
;2017-04-04 00:31;36;210;"Yes was thinking of getting a dancing monkey on the show tonight https:// twitter.com/nagendra_panwa r/status/849130472084918272 …";;;;"849132278844235776";https://twitter.com/Nidhi/status/849132278844235776
;2017-04-04 00:28;2;24;"Er you got drubbed in 2014 and key states now. Grow up https:// twitter.com/srajendrn/stat us/849131258177363969 …";;;;"849131474238324736";https://twitter.com/Nidhi/status/849131474238324736
;2017-04-03 23:58;0;0;"Of course. The buck stops with him";;;;"849124020297506816";https://twitter.com/Nidhi/status/849124020297506816
;2017-04-03 23:56;0;0;"It doesn't seem so.";;;;"849123408705011713";https://twitter.com/Nidhi/status/849123408705011713
;2017-04-03 23:55;0;1;"Exactly";;;;"849123326068903936";https://twitter.com/Nidhi/status/849123326068903936
;2017-04-03 23:50;0;3;"Problem is the VP should have taken charge and done a post mortem. Shouldn't take dissent to do that. Head stuck in sand";;;;"849121991495790592";https://twitter.com/Nidhi/status/849121991495790592
;2017-04-03 23:40;5;54;"My brother will be heartbroken https:// twitter.com/thefield_in/st atus/848913113155944448 …";;;;"849119516466462720";https://twitter.com/Nidhi/status/849119516466462720
;2017-04-03 23:19;229;548;"Opposition parties have to give the people of India some positive ideas of their own. Just criticising the PM and the BJP won't help";;;;"849114106023956480";https://twitter.com/Nidhi/status/849114106023956480
;2017-04-03 23:17;38;88;"Has opposition done any real reflection on why it's down? Congress yet to hold a serious meeting to discuss UP debacle.";;;;"849113742155501568";https://twitter.com/Nidhi/status/849113742155501568
;2017-04-03 23:16;23;85;"In EVM row the opposition is missing the point:what're their ideas to counter the BJP? Negative politics and conspiracy theories won't work";;;;"849113503306661888";https://twitter.com/Nidhi/status/849113503306661888
;2017-04-03 12:17;63;244;"Well it's better than your bullshit https:// twitter.com/rohankadam7/st atus/848946773695447040 …";;;;"848947506591420423";https://twitter.com/Nidhi/status/848947506591420423
;2017-04-03 12:08;5;26;"Very well articulated https:// twitter.com/prashantktm/st atus/848944758659571712 …";;;;"848945328057229313";https://twitter.com/Nidhi/status/848945328057229313
;2017-04-03 12:00;3;12;"Well now this puts things into perspective https:// twitter.com/ndtv/status/84 8943188815597572 …";;;;"848943360328867841";https://twitter.com/Nidhi/status/848943360328867841
;2017-04-03 11:39;13;25;"MEA says govt committed to safety of all foreign nationals, hits back at charges that it did not strongly condemn attacks";;;;"848938049081823232";https://twitter.com/Nidhi/status/848938049081823232
;2017-04-03 11:35;304;372;"MEA has basically ruled out racism in attacks on Africans.Perhaps we must all refrain fm calling attacks on Indians "hate crimes" in future";;;;"848937043291852800";https://twitter.com/Nidhi/status/848937043291852800
;2017-04-03 11:31;4;15;"Now @MEAIndia on African envoys "unfortunate that criminal act after death of Indian student under suspicious circumstances called racial"";;@MEAIndia;;"848935971768811520";https://twitter.com/Nidhi/status/848935971768811520
;2017-04-03 10:55;42;140;"India is not the BJP or Congress https:// twitter.com/mohantyraj74/s tatus/848922564319510529 …";;;;"848926829524074496";https://twitter.com/Nidhi/status/848926829524074496
;2017-04-03 08:45;45;88;"Also at 8pm, meat politics from Gujarat to Chhattisgarh to Kerala and the North East. Different rules for different states?";;;;"848894102141841408";https://twitter.com/Nidhi/status/848894102141841408
;2017-04-03 08:44;5;22;"At 8pm on @LRC_NDTV , is SC order on liquor ban a case of judicial overreach or is this a good way to crack down on drunken driving?";;@LRC_NDTV;;"848893938199146496";https://twitter.com/Nidhi/status/848893938199146496
;2017-04-03 07:23;52;142;"And men like you are a disgrace https:// twitter.com/indiatodayflas h/status/848804793619492864 …";;;;"848873557702660096";https://twitter.com/Nidhi/status/848873557702660096
;2017-04-03 06:05;1;1;"No response yet";;;;"848853921103740930";https://twitter.com/Nidhi/status/848853921103740930
;2017-04-03 04:28;0;2;"She's kidding. Chill";;;;"848829450909253632";https://twitter.com/Nidhi/status/848829450909253632
;2017-04-03 04:08;0;13;"We just withdraw from the race, doesn't look nice to beat everyone every time";;;;"848824492721807360";https://twitter.com/Nidhi/status/848824492721807360
;2017-04-03 03:51;36;90;"Shooting the messenger ! those who denigrated India were the ones who brutally attacked Africans. I'm only reporting what the envoys said https:// twitter.com/gopalsharmazee /status/848818641839771649 …";;;;"848820271729434625";https://twitter.com/Nidhi/status/848820271729434625
;2017-04-03 03:32;90;139;"The strong statement by African envoys shows what a diplomatic mess these racial attacks are turning out to be";;;;"848815528307195905";https://twitter.com/Nidhi/status/848815528307195905
;2017-04-03 03:30;74;110;"African envoys to India want "independent probe by Human Rights Council and other human rights bodies of recent attacks";;;;"848815047669415936";https://twitter.com/Nidhi/status/848815047669415936
;2017-04-03 03:29;34;75;"African Envoys to India want a "strong condemnation" of attacks from "highest pol levels both locally and nationally"";;;;"848814717149773824";https://twitter.com/Nidhi/status/848814717149773824
;2017-04-03 03:28;192;127;"African envoys issue statement, say Indian authorities did not "sufficiently condemn" racial attacks pic.twitter.com/JVdnYYlUbG";;;;"848814425847074816";https://twitter.com/Nidhi/status/848814425847074816
;2017-04-03 01:32;5;49;"Awww you are small bimbo. Don't feel left out https:// twitter.com/saluvala/statu s/848779436489031681 …";;;;"848785293822111744";https://twitter.com/Nidhi/status/848785293822111744
;2017-04-03 01:31;6;24;"Ostrich alert https:// twitter.com/avbagur/status /848784484413472768 …";;;;"848784914489257984";https://twitter.com/Nidhi/status/848784914489257984
;2017-04-03 00:38;6;34;"https:// twitter.com/drjitendrasing h/status/848761555005067264 …";;;;"848771690880393216";https://twitter.com/Nidhi/status/848771690880393216
;2017-04-03 00:36;5;15;"This is true. It's not the number on the scale but your body fat percentage that's important https:// twitter.com/instyle/status /848770372552052737 …";;;;"848771128856150016";https://twitter.com/Nidhi/status/848771128856150016
;2017-04-03 00:32;0;10;"Mind boggles https:// twitter.com/peteralexander /status/848711617751769089 …";;;;"848770076597551104";https://twitter.com/Nidhi/status/848770076597551104
;2017-04-03 00:30;16;68;"Ok . Cc #NationWantsToKnow https:// twitter.com/gkp2017/status /848769098183987201 …";;;#NationWantsToKnow;"848769744685514752";https://twitter.com/Nidhi/status/848769744685514752
;2017-04-03 00:26;1;1;"My god my brother will be gutted ! He forced me to watch this stuff growing up!";;;;"848768757791039488";https://twitter.com/Nidhi/status/848768757791039488
;2017-04-03 00:24;1;0;"This is the WWF guy?";;;;"848768073637150720";https://twitter.com/Nidhi/status/848768073637150720
;2017-04-03 00:14;75;114;"Not the most flattering picture of India internationally https:// twitter.com/samjawed65/sta tus/848729689833308162 …";;;;"848765654719111168";https://twitter.com/Nidhi/status/848765654719111168
;2017-04-02 23:22;0;0;"Sounds very exciting ! All the best";;;;"848752453742772224";https://twitter.com/Nidhi/status/848752453742772224
;2017-04-02 12:59;1;1;"";;;;"848595749206020096";https://twitter.com/Nidhi/status/848595749206020096
;2017-04-02 12:41;31;115;"Actually the best story of the day, very touching pictures https:// twitter.com/kirenrijiju/st atus/848589724361138179 …";;;;"848591243437195264";https://twitter.com/Nidhi/status/848591243437195264
;2017-04-02 09:44;3;9;"Exactly";;;;"848546604651094016";https://twitter.com/Nidhi/status/848546604651094016
;2017-04-02 09:43;847;1079;"It's not the EC's job to tell political parties to introspect. Just stick to the facts on EVMs";;;;"848546449671553024";https://twitter.com/Nidhi/status/848546449671553024
;2017-04-02 09:41;15;38;"Told AAP to reflect on why they lost Punjab";;;;"848545968597413888";https://twitter.com/Nidhi/status/848545968597413888
;2017-04-02 09:40;1;1;"I stopped watching TV ages ago. Now Netflix, iTunes";;;;"848545666968289282";https://twitter.com/Nidhi/status/848545666968289282
;2017-04-02 09:39;1481;1645;"With all due respect, the EC should certainly say what it has to on EVMs but since when have they started giving political advice?";;;;"848545525884493824";https://twitter.com/Nidhi/status/848545525884493824
;2017-04-02 09:33;62;67;"Major terror attack in Srinagar, one policeman killed, more than 10 injured some seriously. Worrying security situation in the Valley";;;;"848543819717115905";https://twitter.com/Nidhi/status/848543819717115905
;2017-04-02 08:53;1;2;"I promise you @Airtel_Presence is no better. Not to mention horrendous call drops";;@Airtel_Presence;;"848533883138306049";https://twitter.com/Nidhi/status/848533883138306049
;2017-04-02 07:16;12;58;"PM Modiin Udhampur: "some misguided Kashmiri youth pelting stones, while other youth are cutting stones to build Kashmir's future "";;;;"848509457491308545";https://twitter.com/Nidhi/status/848509457491308545
;2017-04-02 06:52;3;10;"You are anti national for liking Pakistani love story";;;;"848503353101479936";https://twitter.com/Nidhi/status/848503353101479936
;2017-04-02 06:51;1;13;"Who is he waving to ?";;;;"848503109923987456";https://twitter.com/Nidhi/status/848503109923987456
;2017-04-02 06:38;0;2;"thank you";;;;"848499875792793600";https://twitter.com/Nidhi/status/848499875792793600
;2017-04-02 06:22;30;90;"EC rejects AAP allegations on EVM tampering in Punjab, says "our EVMs can't be compared with foreign countries"";;;;"848495831317610496";https://twitter.com/Nidhi/status/848495831317610496
